"user_id","game_name","payment_date","revenue_amount_usd","p_month","month_rev","prev_month","prev_month_rev","next_month","next_month_rev"
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-03-25,23.82,2022-03-01,71.46,,,2022-04-01,58.20
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-04-30,16.08,2022-04-01,16.08,2022-03-01,26.85,,
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-09-28,18.51,2022-09-01,18.51,,,,
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-06-03,15.6,2022-06-01,15.6,2022-05-01,12.93,,
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-05-25,12.72,2022-05-01,50.88,,,2022-06-01,103.14
BOcGlFXXESDUbttxDzQIQw==,game 3,2022-09-15,12.6,2022-09-01,189.0,2022-08-01,264.87,2022-10-01,290.70
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-09-17,23.34,2022-09-01,46.68,2022-08-01,47.91,,
nfIwLLLuemHymdg1HYidrA==,game 3,2022-12-09,13.92,2022-12-01,41.76,2022-11-01,64.50,,
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-09-21,12.06,2022-09-01,48.24,2022-08-01,115.56,2022-10-01,77.70
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-11-28,17.64,2022-11-01,52.92,2022-10-01,55.80,,
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-11-21,15.0,2022-11-01,30.0,2022-10-01,27.30,2022-12-01,41.76
zSepnWFgLH0tQb1s4mxKZQ==,game 3,2022-04-04,31.89,2022-04-01,31.89,2022-03-01,23.01,2022-05-01,16.05
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-07-06,26.52,2022-07-01,159.12,2022-06-01,95.85,2022-08-01,146.82
q+yzIb2a/avnS9k89SDQVw==,game 3,2022-10-13,19.65,2022-10-01,19.65,,,2022-11-01,26.52
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,2022-06-12,16.59,2022-06-01,66.36,,,2022-07-01,107.31
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-08-06,12.6,2022-08-01,75.6,2022-07-01,112.68,2022-09-01,98.10
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-05-17,12.93,2022-05-01,38.79,,,2022-06-01,46.53
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-10-23,38.16,2022-10-01,114.48,2022-09-01,49.53,2022-11-01,44.55
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-07-31,13.53,2022-07-01,27.06,2022-06-01,29.4,2022-08-01,26.31
Z7/6qvk8WKH3uR6IMYlCxw==,game 3,2022-07-22,12.78,2022-07-01,12.78,2022-06-01,14.43,,
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-06-13,17.13,2022-06-01,51.39,2022-05-01,46.8,2022-07-01,55.89
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-11-19,17.88,2022-11-01,17.88,,,2022-12-01,21.75
WDsSR+yQGqoMMBfCxqkZlw==,game 3,2022-07-08,25.23,2022-07-01,100.92,2022-06-01,91.05,,
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,2022-12-20,27.12,2022-12-01,27.12,2022-11-01,22.41,,
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-09-12,30.03,2022-09-01,90.09,2022-08-01,65.52,,
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,2022-06-13,41.13,2022-06-01,123.39,2022-05-01,45.99,2022-07-01,63.63
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-10-14,25.74,2022-10-01,154.44,2022-09-01,146.16,2022-11-01,79.56
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-06-14,16.35,2022-06-01,572.25,2022-05-01,638.19,2022-07-01,831.90
MJrNeNCAIVBe/OSRGhrelw==,game 3,2022-10-09,12.78,2022-10-01,12.78,,,,
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-04-06,21.48,2022-04-01,21.48,,,,
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-07-28,30.36,2022-07-01,182.16,2022-06-01,100.53,2022-08-01,156.78
BOcGlFXXESDUbttxDzQIQw==,game 3,2022-11-04,13.32,2022-11-01,39.96,2022-10-01,58.14,2022-12-01,50.67
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-03-09,17.46,2022-03-01,69.84,,,2022-04-01,105.96
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-06-08,24.24,2022-06-01,72.72,2022-05-01,94.11,2022-07-01,45.63
"72brUr/DKItStlTen5pHYg==",game 3,2022-06-20,20.67,2022-06-01,41.34,2022-05-01,39.84,2022-07-01,37.11
"75lEf3nSWLSf6GncqhR9gQ==",game 3,2022-04-22,12.78,2022-04-01,38.34,2022-03-01,42.3,2022-05-01,58.26
FnaqKQlPHm2pH1+S+K+Gfg==,game 3,2022-11-03,22.95,2022-11-01,22.95,2022-10-01,15.48,2022-12-01,23.85
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-09-11,20.91,2022-09-01,41.82,2022-08-01,36.27,2022-10-01,38.04
AuJNw7SH8b7lM4j46bNr8A==,game 3,2022-11-15,21.99,2022-11-01,21.99,2022-10-01,25.77,2022-12-01,32.79
L+wA3BIaEKSpxf2uqmtJxQ==,game 3,2022-11-20,17.82,2022-11-01,35.64,,,2022-12-01,37.14
"7L4SKPGMd33lnSOq6PWyYg==",game 3,2022-12-10,16.92,2022-12-01,16.92,,,,
sCKPcG1GIuOo593nRuu1Cw==,game 3,2022-06-05,15.66,2022-06-01,15.66,,,,
dUXVADLWvf2uvh+Q6TNrMw==,game 3,2022-10-20,20.16,2022-10-01,141.12,,,2022-11-01,114.96
r9AjQVS2nstu5lpVmDlihA==,game 3,2022-12-07,24.54,2022-12-01,24.54,,,,
DorDcyqBWMg5IEaflqn5Xw==,game 3,2022-05-28,23.22,2022-05-01,69.66,2022-04-01,50.16,2022-06-01,41.67
mY631USB1Y3/I1dHNhoEyA==,game 3,2022-12-24,15.9,2022-12-01,15.9,2022-11-01,15.3,,
sCKPcG1GIuOo593nRuu1Cw==,game 3,2022-12-27,25.47,2022-12-01,76.41,2022-11-01,60.93,,
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,2022-11-08,24.03,2022-11-01,72.09,2022-10-01,77.70,2022-12-01,77.22
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,2022-07-26,21.63,2022-07-01,86.52,2022-06-01,58.20,2022-08-01,90.63
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-07-12,14.37,2022-07-01,86.22,2022-06-01,100.53,2022-08-01,156.78
FbbhrtuL39vfmatF2ObVfA==,game 3,2022-09-09,18.66,2022-09-01,74.64,,,2022-10-01,114.09
UdsILd3VPsla6C2r+wytbA==,game 3,2022-11-10,14.55,2022-11-01,29.10,,,2022-12-01,31.14
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-08-19,16.74,2022-08-01,418.50,2022-07-01,757.20,2022-09-01,549.45
q+yzIb2a/avnS9k89SDQVw==,game 3,2022-08-21,12.06,2022-08-01,12.06,,,,
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-08-23,27.6,2022-08-01,82.8,2022-07-01,76.92,2022-09-01,72.99
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-12-16,28.8,2022-12-01,28.8,2022-11-01,17.16,,
ORSvkhCut21rsk0cVtJfJA==,game 3,2022-11-17,21.12,2022-11-01,84.48,2022-10-01,95.22,2022-12-01,112.44
i0Pv5hwwYBxiPeCQ/AmnxQ==,game 3,2022-12-25,21.57,2022-12-01,21.57,,,,
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,2022-11-26,22.68,2022-11-01,272.16,2022-10-01,256.32,2022-12-01,212.76
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-08-02,18.51,2022-08-01,92.55,2022-07-01,93.36,,
ux4Q9iTbOyaU1c/0SKvF7w==,game 3,2022-11-09,12.18,2022-11-01,12.18,2022-10-01,12.03,2022-12-01,28.98
CfgvA7ntuRJL/qdscwgMVw==,game 3,2022-12-12,30.6,2022-12-01,91.8,2022-11-01,56.40,,
UIYPIs8zzm4uX6+FZvTqNw==,game 3,2022-10-21,14.4,2022-10-01,14.4,,,,
"7zbxKst2yi3pfdVI8iEChw==",game 3,2022-08-16,18.3,2022-08-01,18.3,,,,
A8lK1Lccnv65sGqBkfP2iw==,game 3,2022-12-20,16.08,2022-12-01,16.08,,,,
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-06-21,29.58,2022-06-01,29.58,,,2022-07-01,20.79
NntDesROB4ANrudTCXEScA==,game 3,2022-11-28,13.35,2022-11-01,26.70,2022-10-01,47.79,,
WMcncRFNp4e91e/Y3CwEvQ==,game 3,2022-11-06,26.76,2022-11-01,53.52,2022-10-01,39.48,2022-12-01,30.90
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-09-26,16.5,2022-09-01,66.0,2022-08-01,52.62,2022-10-01,64.26
DAMO0tILVRlXZhYONdvs0Q==,game 3,2022-08-01,27.63,2022-08-01,165.78,2022-07-01,159.93,2022-09-01,108.30
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-10-01,32.25,2022-10-01,387.00,2022-09-01,270.24,2022-11-01,235.44
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-09-12,29.1,2022-09-01,58.2,,,2022-10-01,36.03
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-07-07,13.02,2022-07-01,65.10,,,2022-08-01,133.05
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-12-29,38.37,2022-12-01,38.37,2022-11-01,20.13,,
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-04-16,26.22,2022-04-01,104.88,2022-03-01,71.16,2022-05-01,91.68
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-12-22,19.65,2022-12-01,19.65,2022-11-01,17.16,,
"9U26VpwYC1aliSUokeNK6A==",game 3,2022-11-05,14.1,2022-11-01,14.1,,,2022-12-01,14.34
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-05-16,15.51,2022-05-01,31.02,,,2022-06-01,41.88
F9Jtg6+0qPUKWDgBJxG8cA==,game 3,2022-06-07,26.58,2022-06-01,26.58,,,2022-07-01,31.59
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-11-13,40.5,2022-11-01,324.0,2022-10-01,226.32,2022-12-01,200.10
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-08-14,22.98,2022-08-01,68.94,2022-07-01,55.89,2022-09-01,62.73
"7YaJfLI3RPGUEN2esrQxsQ==",game 3,2022-12-15,26.67,2022-12-01,26.67,,,,
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-09-04,23.85,2022-09-01,47.70,,,2022-10-01,53.82
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-07-15,14.94,2022-07-01,89.64,2022-06-01,105.66,2022-08-01,128.61
WDsSR+yQGqoMMBfCxqkZlw==,game 3,2022-06-13,18.54,2022-06-01,148.32,2022-05-01,196.20,2022-07-01,218.52
"7zai/c69uF/NhB95HgKuYw==",game 3,2022-07-02,12.45,2022-07-01,49.80,,,2022-08-01,75.15
DorDcyqBWMg5IEaflqn5Xw==,game 3,2022-08-03,28.95,2022-08-01,144.75,,,2022-09-01,85.05
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-10-18,13.2,2022-10-01,52.8,2022-09-01,101.22,2022-11-01,66.60
"75lEf3nSWLSf6GncqhR9gQ==",game 3,2022-05-26,24.48,2022-05-01,391.68,2022-04-01,263.88,2022-06-01,347.40
FfphIhReAA2romBynjqxqw==,game 3,2022-09-19,14.91,2022-09-01,14.91,,,,
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-12-07,23.34,2022-12-01,46.68,2022-11-01,48.15,,
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-08-09,18.42,2022-08-01,165.78,,,2022-09-01,220.08
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-07-29,12.03,2022-07-01,108.27,2022-06-01,149.76,2022-08-01,127.53
c5qsNfxhW80Ws3aBXDa1nA==,game 3,2022-12-29,14.28,2022-12-01,14.28,2022-11-01,26.16,,
ABuPH1LovAomZwU+2iw0Lw==,game 3,2022-08-04,21.96,2022-08-01,21.96,,,2022-09-01,19.56
"3iITAz/ADjFv3PDTgTjxSg==",game 3,2022-07-02,14.01,2022-07-01,140.10,2022-06-01,171.75,2022-08-01,194.16
crKNTIblJ0113SKEtSJQHw==,game 3,2022-10-11,21.24,2022-10-01,191.16,2022-09-01,154.71,2022-11-01,146.61
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-12-29,23.52,2022-12-01,47.04,2022-11-01,33.57,,
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-11-04,21.33,2022-11-01,319.95,2022-10-01,335.85,2022-12-01,393.30
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-11-16,21.57,2022-11-01,129.42,2022-10-01,93.60,2022-12-01,125.55
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-11-17,14.91,2022-11-01,89.46,2022-10-01,93.60,2022-12-01,125.55
FgwYf9VO+gnaxZ7EXY0CkQ==,game 3,2022-11-11,13.29,2022-11-01,13.29,,,,
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-10-12,15.84,2022-10-01,63.36,2022-09-01,76.02,,
H2Tik+BqoLgAQX4uSw/8vA==,game 3,2022-06-30,16.41,2022-06-01,16.41,2022-05-01,12.09,2022-07-01,18.12
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-11-08,20.67,2022-11-01,124.02,,,2022-12-01,117.96
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,2022-10-03,13.68,2022-10-01,54.72,2022-09-01,83.82,2022-11-01,63.96
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-08-04,18.93,2022-08-01,170.37,,,2022-09-01,220.08
BLnx9pj0y+SVkckLR/01qw==,game 3,2022-09-05,14.1,2022-09-01,56.4,,,2022-10-01,85.20
DorDcyqBWMg5IEaflqn5Xw==,game 3,2022-04-05,15.81,2022-04-01,31.62,,,2022-05-01,37.62
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-08-30,38.07,2022-08-01,304.56,2022-07-01,173.88,2022-09-01,142.44
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-05-10,16.41,2022-05-01,164.10,2022-04-01,251.94,2022-06-01,139.35
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-08-29,18.03,2022-08-01,144.24,2022-07-01,173.88,2022-09-01,142.44
WDsSR+yQGqoMMBfCxqkZlw==,game 3,2022-06-25,24.63,2022-06-01,197.04,2022-05-01,196.20,2022-07-01,218.52
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-06-14,16.44,2022-06-01,16.44,2022-05-01,12.93,,
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-10-06,37.44,2022-10-01,112.32,2022-09-01,68.13,2022-11-01,84.15
"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,2022-06-16,12.84,2022-06-01,64.20,2022-05-01,62.40,2022-07-01,120.75
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-11-02,20.79,2022-11-01,103.95,2022-10-01,112.20,,
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-12-01,15.78,2022-12-01,110.46,2022-11-01,161.10,,
e6LTrwXMl/v1epsRPDa9Fg==,game 2,2022-12-01,15.93,2022-12-01,15.93,,,,
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,2022-12-28,27.21,2022-12-01,81.63,2022-11-01,90.45,,
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-10-29,38.1,2022-10-01,114.3,2022-09-01,69.84,,
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-11-08,26.13,2022-11-01,261.30,2022-10-01,171.75,2022-12-01,187.68
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-12-17,14.52,2022-12-01,14.52,,,,
zSepnWFgLH0tQb1s4mxKZQ==,game 3,2022-10-24,13.23,2022-10-01,26.46,2022-09-01,39.87,2022-11-01,40.56
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-08-18,25.26,2022-08-01,303.12,2022-07-01,267.12,2022-09-01,363.48
pz7LUOs9i7xgncmHVxQvOw==,game 3,2022-06-13,18.66,2022-06-01,37.32,2022-05-01,79.2,2022-07-01,52.77
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-04-17,25.8,2022-04-01,154.8,,,2022-05-01,155.97
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-08-09,20.94,2022-08-01,41.88,2022-07-01,24.06,2022-09-01,61.56
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-11-14,18.45,2022-11-01,166.05,2022-10-01,201.06,2022-12-01,275.31
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-12-26,21.75,2022-12-01,43.50,2022-11-01,31.26,,
EPRgsEIjWdzmRbzsHZ48zg==,game 3,2022-09-28,21.69,2022-09-01,86.76,,,2022-10-01,130.77
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-10-02,16.29,2022-10-01,195.48,2022-09-01,237.24,2022-11-01,235.80
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-10-03,19.95,2022-10-01,79.80,2022-09-01,76.02,,
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-11-26,20.13,2022-11-01,60.39,2022-10-01,46.98,2022-12-01,115.11
gxZPbCoYIu8slavUm05KGA==,game 3,2022-11-02,29.22,2022-11-01,58.44,2022-10-01,29.82,2022-12-01,34.14
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-09-21,16.08,2022-09-01,1013.04,2022-08-01,1435.35,2022-10-01,1178.28
KFO5m0KyIyGE1D5YZHC8Wg==,game 1,2022-10-10,12.84,2022-10-01,12.84,,,,
MAkig8NeMsTs73r6K0uDpA==,game 3,2022-09-26,14.55,2022-09-01,29.10,,,2022-10-01,48.27
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-05-09,19.38,2022-05-01,77.52,2022-04-01,53.22,2022-06-01,71.76
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-09-03,15.18,2022-09-01,45.54,2022-08-01,40.95,2022-10-01,55.50
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,2022-10-17,15.51,2022-10-01,15.51,2022-09-01,27.12,2022-11-01,22.14
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-12-14,25.65,2022-12-01,102.60,2022-11-01,96.30,,
CfgvA7ntuRJL/qdscwgMVw==,game 3,2022-11-20,17.28,2022-11-01,51.84,,,2022-12-01,60.15
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-10-14,17.01,2022-10-01,153.09,2022-09-01,252.66,,
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-12-21,12.87,2022-12-01,25.74,2022-11-01,50.76,,
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-04-29,23.58,2022-04-01,23.58,,,2022-05-01,15.6
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,2022-10-29,14.19,2022-10-01,14.19,,,2022-11-01,22.68
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-12-01,18.75,2022-12-01,56.25,2022-11-01,58.95,,
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-11-20,17.37,2022-11-01,69.48,2022-10-01,86.01,2022-12-01,59.88
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-12-28,29.46,2022-12-01,29.46,2022-11-01,17.16,,
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-07-18,17.37,2022-07-01,17.37,2022-06-01,22.83,2022-08-01,16.56
MRcEXu/KG95hsIyJM/816A==,game 3,2022-10-16,13.32,2022-10-01,26.64,2022-09-01,29.34,2022-11-01,37.92
p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,2022-12-03,17.91,2022-12-01,17.91,,,,
ZmjMhgyYl6o8iFq964FEWg==,game 3,2022-06-30,12.39,2022-06-01,12.39,2022-05-01,27.0,2022-07-01,18.75
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-06-24,13.41,2022-06-01,53.64,2022-05-01,85.44,2022-07-01,135.12
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-09-21,14.76,2022-09-01,29.52,,,2022-10-01,33.09
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-10-24,20.7,2022-10-01,20.7,2022-09-01,17.16,2022-11-01,15.21
jQW6YmVUlZdePPY7F9NgMg==,game 3,2022-09-29,12.12,2022-09-01,24.24,,,2022-10-01,40.92
GetHmCsisRTAnwhuBEMa9Q==,game 3,2022-12-02,28.71,2022-12-01,114.84,2022-11-01,119.55,,
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-04-26,16.14,2022-04-01,193.68,2022-03-01,193.32,2022-05-01,287.73
JBV4ilPNTtWevrqq146kyg==,game 3,2022-07-10,17.16,2022-07-01,17.16,2022-06-01,16.38,,
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-10-01,14.91,2022-10-01,44.73,2022-09-01,54.81,2022-11-01,53.49
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-08-11,13.14,2022-08-01,394.20,2022-07-01,434.70,2022-09-01,518.10
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-08-27,17.16,2022-08-01,102.96,2022-07-01,145.14,2022-09-01,156.96
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-11-06,17.91,2022-11-01,89.55,2022-10-01,139.68,,
RUjQVs2C+H0ejG0h7x1f5A==,game 3,2022-08-03,22.44,2022-08-01,22.44,,,,
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-09-04,14.88,2022-09-01,44.64,2022-08-01,42.51,,
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-12-25,15.15,2022-12-01,45.45,2022-11-01,61.92,,
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,2022-09-07,27.12,2022-09-01,108.48,2022-08-01,53.40,2022-10-01,62.34
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-07-29,19.14,2022-07-01,574.20,2022-06-01,704.88,2022-08-01,707.40
WHwqHTWZHdOrSBFh/vackQ==,game 3,2022-10-03,17.61,2022-10-01,17.61,2022-09-01,13.2,,
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-09-07,16.89,2022-09-01,67.56,2022-08-01,69.18,2022-10-01,95.16
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,2022-08-07,17.46,2022-08-01,139.68,2022-07-01,214.62,2022-09-01,176.16
DorDcyqBWMg5IEaflqn5Xw==,game 3,2022-05-31,14.4,2022-05-01,43.2,2022-04-01,50.16,2022-06-01,41.67
crKNTIblJ0113SKEtSJQHw==,game 3,2022-07-25,13.8,2022-07-01,27.6,2022-06-01,59.94,2022-08-01,40.47
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-09-02,27.45,2022-09-01,164.70,,,2022-10-01,118.62
prNQwR2IPPsvGpFgOpcGaQ==,game 3,2022-07-22,22.11,2022-07-01,22.11,,,,
bZDMuXKM3RFajmZa/yIpsw==,game 3,2022-12-17,29.79,2022-12-01,29.79,,,,
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,2022-10-27,17.88,2022-10-01,17.88,2022-09-01,20.16,,
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-06-20,21.33,2022-06-01,21.33,,,2022-07-01,16.29
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-05-22,24.51,2022-05-01,98.04,,,2022-06-01,103.14
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-03-14,12.72,2022-03-01,38.16,,,2022-04-01,48.33
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-10-07,17.58,2022-10-01,105.48,2022-09-01,110.70,2022-11-01,146.40
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-05-22,28.62,2022-05-01,171.72,2022-04-01,115.44,2022-06-01,165.06
"0dJXy70SFjxVR6YgOPZzMQ==",game 3,2022-11-05,17.19,2022-11-01,17.19,,,,
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-09-29,15.66,2022-09-01,31.32,2022-08-01,43.23,2022-10-01,27.66
G073LR6lQoatStpZMzNVOQ==,game 3,2022-12-14,37.17,2022-12-01,148.68,2022-11-01,94.32,,
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-03-29,17.79,2022-03-01,88.95,,,2022-04-01,125.97
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,2022-04-23,29.55,2022-04-01,59.10,2022-03-01,38.10,,
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-08-09,18.57,2022-08-01,18.57,,,,
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-10-15,13.47,2022-10-01,202.05,2022-09-01,329.67,2022-11-01,309.60
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,2022-06-03,21.99,2022-06-01,65.97,,,2022-07-01,64.44
Wua5DlzLb2yNeSrcG9Xi3g==,game 3,2022-05-11,19.65,2022-05-01,58.95,2022-04-01,59.85,,
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-05-22,19.74,2022-05-01,78.96,2022-04-01,53.22,2022-06-01,71.76
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-08-12,25.44,2022-08-01,101.76,2022-07-01,54.84,2022-09-01,63.93
Krr8Kwf65LaX8LctHRsFWg==,game 3,2022-10-14,13.26,2022-10-01,39.78,,,2022-11-01,65.40
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-09-10,13.11,2022-09-01,13.11,2022-08-01,17.4,2022-10-01,38.22
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,2022-12-24,22.62,2022-12-01,22.62,,,,
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-11-28,15.33,2022-11-01,30.66,2022-10-01,45.30,2022-12-01,28.08
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-12-02,13.53,2022-12-01,54.12,2022-11-01,96.30,,
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-07-16,15.21,2022-07-01,60.84,2022-06-01,82.14,2022-08-01,146.76
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-07-06,16.29,2022-07-01,48.87,2022-06-01,56.13,2022-08-01,63.54
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-10-31,15.24,2022-10-01,45.72,2022-09-01,49.53,2022-11-01,44.55
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-09-18,15.21,2022-09-01,30.42,2022-08-01,43.23,2022-10-01,27.66
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-06-09,14.94,2022-06-01,44.82,2022-05-01,46.8,2022-07-01,55.89
"2KL9Q4TKLCcD4cngwhx6Dg==",game 3,2022-10-28,21.66,2022-10-01,21.66,2022-09-01,14.04,2022-11-01,24.84
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-10-10,14.46,2022-10-01,14.46,2022-09-01,24.33,,
wA+Rd++M6EKUppqQeb+pTw==,game 3,2022-11-14,18.93,2022-11-01,37.86,2022-10-01,31.92,2022-12-01,45.42
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-03-23,15.33,2022-03-01,45.99,,,2022-04-01,57.72
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,2022-09-03,24.69,2022-09-01,296.28,2022-08-01,219.60,2022-10-01,268.32
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-10-17,21.96,2022-10-01,21.96,2022-09-01,15.21,,
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-10-21,23.34,2022-10-01,140.04,2022-09-01,128.16,2022-11-01,124.14
